[ANCHOR_DEBUG] upd=1058 n_upd=1058 a0_mean=-9.1116 a0_std=0.3845 anchor=2.9948 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7425 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1059 n_upd=1059 a0_mean=-9.1122 a0_std=0.3845 anchor=2.9951 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7427 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1063 n_upd=1063 a0_mean=-9.1843 a0_std=0.3846 anchor=3.0406 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7410 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1064 n_upd=1064 a0_mean=-9.1713 a0_std=0.3848 anchor=3.0295 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7404 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1065 n_upd=1065 a0_mean=-8.6866 a0_std=0.3848 anchor=2.7212 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6877 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1066 n_upd=1066 a0_mean=-8.8245 a0_std=0.3848 anchor=2.8074 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7192 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1070 n_upd=1070 a0_mean=-9.1940 a0_std=0.3850 anchor=3.0425 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7405 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1071 n_upd=1071 a0_mean=-9.2128 a0_std=0.3852 anchor=3.0470 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7421 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1072 n_upd=1072 a0_mean=-9.1776 a0_std=0.3853 anchor=3.0112 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7411 | nB=0 nS=512 nH=0
[ANCHOR_DEBUG] upd=1073 n_upd=1073 a0_mean=-9.1093 a0_std=0.3853 anchor=2.9680 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7435 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1074 n_upd=1074 a0_mean=-9.1361 a0_std=0.3853 anchor=2.9858 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7358 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1075 n_upd=1075 a0_mean=-9.1319 a0_std=0.3853 anchor=2.9831 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7432 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1076 n_upd=1076 a0_mean=-9.1415 a0_std=0.3853 anchor=2.9908 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7430 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1077 n_upd=1077 a0_mean=-9.1024 a0_std=0.3853 anchor=2.9666 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7367 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1078 n_upd=1078 a0_mean=-9.0954 a0_std=0.3853 anchor=2.9620 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7350 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1079 n_upd=1079 a0_mean=-9.1170 a0_std=0.3853 anchor=2.9762 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7461 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1080 n_upd=1080 a0_mean=-9.1147 a0_std=0.3853 anchor=2.9772 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7411 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1081 n_upd=1081 a0_mean=-9.0995 a0_std=0.3853 anchor=2.9699 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7326 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1082 n_upd=1082 a0_mean=-9.0911 a0_std=0.3853 anchor=2.9644 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7412 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1083 n_upd=1083 a0_mean=-8.9181 a0_std=0.3853 anchor=2.8551 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7263 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1084 n_upd=1084 a0_mean=-8.8578 a0_std=0.3853 anchor=2.8158 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7072 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=1085 n_upd=1085 a0_mean=-8.8621 a0_std=0.3853 anchor=2.8207 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7325 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1089 n_upd=1089 a0_mean=-9.0965 a0_std=0.3854 anchor=2.9724 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7278 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1093 n_upd=1093 a0_mean=-9.1080 a0_std=0.3855 anchor=2.9763 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7352 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1094 n_upd=1094 a0_mean=-9.0474 a0_std=0.3856 anchor=2.9563 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7399 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=1098 n_upd=1098 a0_mean=-9.0864 a0_std=0.3857 anchor=2.9893 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7462 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1099 n_upd=1099 a0_mean=-9.1428 a0_std=0.3858 anchor=3.0278 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7579 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1100 n_upd=1100 a0_mean=-9.1602 a0_std=0.3858 anchor=3.0395 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7625 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1101 n_upd=1101 a0_mean=-9.1638 a0_std=0.3858 anchor=3.0415 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7564 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1102 n_upd=1102 a0_mean=-9.1224 a0_std=0.3858 anchor=3.0144 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7542 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1103 n_upd=1103 a0_mean=-9.1228 a0_std=0.3858 anchor=3.0147 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7549 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1104 n_upd=1104 a0_mean=-9.1602 a0_std=0.3858 anchor=3.0389 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7594 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1105 n_upd=1105 a0_mean=-9.1549 a0_std=0.3858 anchor=3.0357 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7578 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1106 n_upd=1106 a0_mean=-9.1365 a0_std=0.3858 anchor=3.0234 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7581 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1107 n_upd=1107 a0_mean=-9.1479 a0_std=0.3858 anchor=3.0306 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7604 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1108 n_upd=1108 a0_mean=-8.7327 a0_std=0.3858 anchor=2.7647 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7052 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1109 n_upd=1109 a0_mean=-8.7790 a0_std=0.3858 anchor=2.7939 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7273 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1113 n_upd=1113 a0_mean=-9.1918 a0_std=0.3860 anchor=3.0615 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7447 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1114 n_upd=1114 a0_mean=-9.0333 a0_std=0.3862 anchor=2.9822 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7392 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1115 n_upd=1115 a0_mean=-8.9858 a0_std=0.3862 anchor=2.9569 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7430 | nB=0 nS=384 nH=0
[ANCHOR_DEBUG] upd=1116 n_upd=1116 a0_mean=-8.8969 a0_std=0.3863 anchor=2.9034 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7413 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1117 n_upd=1117 a0_mean=-9.0064 a0_std=0.3863 anchor=2.9732 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7445 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=1118 n_upd=1118 a0_mean=-8.9839 a0_std=0.3863 anchor=2.9596 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7502 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1119 n_upd=1119 a0_mean=-8.9921 a0_std=0.3863 anchor=2.9675 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7524 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=1120 n_upd=1120 a0_mean=-8.9565 a0_std=0.3863 anchor=2.9449 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7512 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1121 n_upd=1121 a0_mean=-8.9481 a0_std=0.3863 anchor=2.9396 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7488 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1122 n_upd=1122 a0_mean=-8.9518 a0_std=0.3863 anchor=2.9419 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7556 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1123 n_upd=1123 a0_mean=-8.9725 a0_std=0.3863 anchor=2.9554 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7541 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1124 n_upd=1124 a0_mean=-8.9520 a0_std=0.3863 anchor=2.9420 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7447 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1125 n_upd=1125 a0_mean=-8.9347 a0_std=0.3863 anchor=2.9313 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7506 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1126 n_upd=1126 a0_mean=-8.7978 a0_std=0.3863 anchor=2.8445 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7419 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1127 n_upd=1127 a0_mean=-8.6645 a0_std=0.3863 anchor=2.7583 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7151 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1128 n_upd=1128 a0_mean=-8.6883 a0_std=0.3863 anchor=2.7743 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7401 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1132 n_upd=1132 a0_mean=-8.9701 a0_std=0.3865 anchor=2.9521 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7405 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1133 n_upd=1133 a0_mean=-8.7984 a0_std=0.3867 anchor=2.8440 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7266 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1134 n_upd=1134 a0_mean=-8.7845 a0_std=0.3867 anchor=2.8334 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7330 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1138 n_upd=1138 a0_mean=-8.9010 a0_std=0.3868 anchor=2.9147 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7383 | nB=0 nS=1664 nH=0
[ANCHOR_DEBUG] upd=1139 n_upd=1139 a0_mean=-8.8786 a0_std=0.3870 anchor=2.9001 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7524 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1140 n_upd=1140 a0_mean=-8.9079 a0_std=0.3870 anchor=2.9181 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7533 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1141 n_upd=1141 a0_mean=-8.8931 a0_std=0.3870 anchor=2.9083 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7537 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1142 n_upd=1142 a0_mean=-8.8640 a0_std=0.3870 anchor=2.8896 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7469 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1143 n_upd=1143 a0_mean=-8.8641 a0_std=0.3870 anchor=2.8894 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7551 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1144 n_upd=1144 a0_mean=-8.9039 a0_std=0.3870 anchor=2.9151 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7571 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1145 n_upd=1145 a0_mean=-8.8882 a0_std=0.3870 anchor=2.9052 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7507 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1149 n_upd=1149 a0_mean=-8.9582 a0_std=0.3872 anchor=2.9535 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7544 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1150 n_upd=1150 a0_mean=-8.9876 a0_std=0.3873 anchor=2.9752 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7621 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1151 n_upd=1151 a0_mean=-8.3948 a0_std=0.3873 anchor=2.6006 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7106 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1152 n_upd=1152 a0_mean=-8.5924 a0_std=0.3873 anchor=2.7224 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7332 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1156 n_upd=1156 a0_mean=-9.0089 a0_std=0.3874 anchor=2.9930 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7427 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1157 n_upd=1157 a0_mean=-8.7951 a0_std=0.3875 anchor=2.8581 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7322 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1158 n_upd=1158 a0_mean=-8.7849 a0_std=0.3875 anchor=2.8514 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7242 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1159 n_upd=1159 a0_mean=-8.8341 a0_std=0.3875 anchor=2.8811 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7339 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1160 n_upd=1160 a0_mean=-8.9749 a0_std=0.3875 anchor=2.9673 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7448 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=1161 n_upd=1161 a0_mean=-8.9862 a0_std=0.3875 anchor=2.9715 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7518 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1162 n_upd=1162 a0_mean=-9.0273 a0_std=0.3875 anchor=2.9931 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7536 | nB=0 nS=256 nH=0
[ANCHOR_DEBUG] upd=1164 n_upd=1164 a0_mean=-9.0760 a0_std=0.3876 anchor=3.0100 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7677 | nB=0 nS=960 nH=0
[ANCHOR_DEBUG] upd=1165 n_upd=1165 a0_mean=-9.0195 a0_std=0.3876 anchor=2.9768 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7801 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1166 n_upd=1166 a0_mean=-9.0336 a0_std=0.3876 anchor=2.9861 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7909 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1167 n_upd=1167 a0_mean=-9.0693 a0_std=0.3876 anchor=3.0091 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7899 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1168 n_upd=1168 a0_mean=-9.0558 a0_std=0.3876 anchor=3.0001 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7864 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1169 n_upd=1169 a0_mean=-9.0397 a0_std=0.3876 anchor=2.9911 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7882 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1170 n_upd=1170 a0_mean=-8.9170 a0_std=0.3876 anchor=2.9140 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7628 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1171 n_upd=1171 a0_mean=-8.7580 a0_std=0.3876 anchor=2.8102 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7544 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1172 n_upd=1172 a0_mean=-8.8016 a0_std=0.3876 anchor=2.8392 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7680 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1176 n_upd=1176 a0_mean=-9.0497 a0_std=0.3876 anchor=3.0039 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7602 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1177 n_upd=1177 a0_mean=-8.8333 a0_std=0.3877 anchor=2.8825 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7430 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1178 n_upd=1178 a0_mean=-8.8310 a0_std=0.3877 anchor=2.8790 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7498 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1179 n_upd=1179 a0_mean=-8.9105 a0_std=0.3877 anchor=2.9312 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7425 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1180 n_upd=1180 a0_mean=-8.9900 a0_std=0.3877 anchor=2.9814 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7584 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1181 n_upd=1181 a0_mean=-9.0268 a0_std=0.3877 anchor=3.0052 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7642 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1182 n_upd=1182 a0_mean=-9.0314 a0_std=0.3877 anchor=3.0088 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7640 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1183 n_upd=1183 a0_mean=-8.9588 a0_std=0.3877 anchor=2.9626 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7527 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1184 n_upd=1184 a0_mean=-8.9627 a0_std=0.3877 anchor=2.9639 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7614 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1185 n_upd=1185 a0_mean=-9.0291 a0_std=0.3877 anchor=3.0076 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7732 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1186 n_upd=1186 a0_mean=-8.9993 a0_std=0.3877 anchor=2.9887 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7634 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1190 n_upd=1190 a0_mean=-9.0826 a0_std=0.3878 anchor=3.0453 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7505 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1191 n_upd=1191 a0_mean=-9.0540 a0_std=0.3879 anchor=3.0401 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7582 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1192 n_upd=1192 a0_mean=-8.4103 a0_std=0.3879 anchor=2.6292 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6920 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1193 n_upd=1193 a0_mean=-8.6928 a0_std=0.3879 anchor=2.8048 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7209 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1194 n_upd=1194 a0_mean=-9.0528 a0_std=0.3879 anchor=3.0400 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7494 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1195 n_upd=1195 a0_mean=-8.8912 a0_std=0.3879 anchor=2.9359 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7355 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1196 n_upd=1196 a0_mean=-8.9030 a0_std=0.3879 anchor=2.9440 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7449 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1197 n_upd=1197 a0_mean=-8.8581 a0_std=0.3879 anchor=2.9143 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7308 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1198 n_upd=1198 a0_mean=-8.9020 a0_std=0.3879 anchor=2.9472 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7464 | nB=0 nS=512 nH=0
[ANCHOR_DEBUG] upd=1199 n_upd=1199 a0_mean=-8.7865 a0_std=0.3880 anchor=2.8776 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7494 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1200 n_upd=1200 a0_mean=-8.8218 a0_std=0.3880 anchor=2.9004 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7495 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1201 n_upd=1201 a0_mean=-8.7815 a0_std=0.3880 anchor=2.8746 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7442 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1202 n_upd=1202 a0_mean=-8.7564 a0_std=0.3880 anchor=2.8577 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7471 | nB=0 nS=64 nH=0
